order_item_id,order_id,product_id,quantity,price_at_purchase,order_date,customer_id,total_price,product_name,category,price,supplier_id,revenue
7564,12560,886,6,842.24,2024-07-01,4960,5084.16,Standing Desk,Furniture,268.69,586,5053.4400000000005
7565,10761,526,6,109.49,2024-10-13,4260,681.98,Noise Cancelling Headset,Electronics,182.82,526,656.9399999999999
7566,4045,479,6,762.36,2023-11-19,9959,4701.44,Storage Containers,Home & Kitchen,856.93,579,4574.16
7567,2186,1988,6,314.28,2023-11-27,2469,1885.68,Wireless Charger,Electronics,895.58,588,1885.6799999999998
7568,2896,1895,6,740.77,2023-12-02,6028,4444.62,Desk Lamp,Home & Kitchen,131.87,595,4444.62
7569,12608,806,6,356.56,2023-12-20,5071,2139.36,Drawer Unit,Furniture,630.3,506,2139.36
7570,390,1034,6,802.8,2024-02-15,4445,4816.8,Air Purifier,Home & Kitchen,944.73,534,4816.799999999999
7571,13134,1402,6,143.84,2024-08-15,7252,863.04,Coffee Maker,Home & Kitchen,393.95,502,863.04
7572,5576,759,6,804.78,2024-04-12,9881,4828.68,Computer Speakers,Electronics,444.8,559,4828.68
7573,2862,1142,6,569.9,2024-07-02,7185,3419.4,Electric Kettle,Home & Kitchen,203.15,542,3419.3999999999996
7574,14866,916,6,152.18,2024-03-06,5791,913.08,Mechanical Keyboard,Electronics,545.67,516,913.08
7575,5096,700,6,328.02,2024-05-30,4297,1968.12,Keyboard Wrist Rest,Accessories,439.17,600,1968.12
7576,734,1458,6,885.2,2024-06-27,9286,5311.2,External SSD,Electronics,21.14,558,5311.200000000001
7577,8914,817,6,803.99,2024-09-18,4958,4853.62,Food Processor,Home & Kitchen,922.37,517,4823.9400000000005
7578,24,1178,6,192.93,2024-07-04,5474,1157.58,Cable Organizer,Accessories,708.99,578,1157.58
7579,8903,821,6,704.05,2024-10-05,6553,4224.3,Power Strip,Electronics,212.11,521,4224.299999999999
7580,2067,1167,6,813.94,2024-09-24,476,4905.0,Food Processor,Home & Kitchen,419.49,567,4883.64
7581,7886,807,6,161.97,2024-04-19,8631,1004.38,Bath Towels,Home & Kitchen,109.21,507,971.8199999999999
7582,12732,1780,6,726.62,2024-01-24,5397,4359.72,Kitchen Blender,Home & Kitchen,887.56,580,4359.72
7583,5624,697,6,799.19,2024-06-06,1793,4885.02,Water Bottle,Home & Kitchen,964.02,597,4795.14
7584,13167,768,6,161.43,2024-03-24,4756,968.58,Monitor Stand,Furniture,72.24,568,968.58
7585,9397,779,6,746.0,2024-04-28,461,4476.0,Storage Containers,Home & Kitchen,819.8,579,4476.0
7586,7724,572,6,252.86,2023-12-14,8084,1517.16,Microphone,Electronics,466.02,572,1517.16
7587,4928,1766,6,150.98,2024-03-28,1575,932.94,Mechanical Keyboard,Electronics,173.09,566,905.8799999999999
7588,10464,1707,6,918.3,2024-10-08,7257,5587.77,Bath Towels,Home & Kitchen,750.85,507,5509.799999999999
7589,7527,1951,6,637.51,2024-03-14,761,3825.06,Office Chair,Furniture,451.84,551,3825.06
7590,7698,1003,6,761.48,2024-08-02,2128,4568.88,Document Scanner,Electronics,733.48,503,4568.88
7591,1406,1772,6,100.73,2024-03-28,4952,604.38,Microphone,Electronics,930.91,572,604.38
7592,2599,1240,6,192.51,2024-10-11,1535,1155.06,USB-C Hub,Electronics,88.29,540,1155.06
7593,7287,1075,6,916.69,2024-01-12,1468,5502.25,Bluetooth Headphones,Electronics,61.17,575,5500.14
7594,14249,410,6,791.27,2024-01-03,9217,4747.62,Gaming Keyboard,Electronics,186.58,510,4747.62
7595,7799,580,6,266.12,2024-01-18,6002,1596.72,Kitchen Blender,Home & Kitchen,761.41,580,1596.72
7596,2065,1860,6,886.6,2024-09-21,5252,5319.6,Gaming Keyboard,Electronics,999.42,560,5319.6
7597,12522,909,6,789.14,2024-05-16,3084,4734.84,Computer Speakers,Electronics,309.12,509,4734.84
7598,6712,1590,6,736.91,2024-11-03,253,4421.46,USB-C Hub,Electronics,730.99,590,4421.46
7599,11107,1692,6,338.47,2024-01-28,9125,2067.4,Electric Kettle,Home & Kitchen,174.28,592,2030.8200000000002
7600,9682,1099,6,948.27,2024-10-14,5201,5689.62,Webcam HD,Electronics,136.4,599,5689.62
7601,7430,1038,6,997.64,2024-08-11,730,6007.74,Wireless Charger,Electronics,758.97,538,5985.84
7602,7673,1041,6,430.03,2024-03-09,517,2580.18,Wireless Earbuds,Electronics,60.63,541,2580.18
7603,5535,1632,6,955.43,2023-11-20,9577,5732.58,Storage Shelf,Furniture,617.99,532,5732.58
7604,13165,87,6,36.14,2024-08-29,5827,277.62,Throw Pillows,Home & Kitchen,163.6,587,216.84
7605,13023,630,6,799.85,2024-10-25,6114,4799.1,Kitchen Blender,Home & Kitchen,828.03,530,4799.1
7606,5791,427,6,458.09,2024-07-11,3420,2748.54,Smart Watch,Electronics,283.49,527,2748.54
7607,11608,43,6,48.48,2023-11-08,9665,417.8,Desk Organizer,Accessories,379.79,543,290.88
7608,3184,1925,6,166.34,2024-08-06,2319,998.04,Bluetooth Headphones,Electronics,906.34,525,998.04
7609,661,1081,6,444.41,2024-02-20,2756,2666.46,Wall Clock,Home & Kitchen,363.94,581,2666.46
7610,4486,769,6,781.71,2023-12-09,6389,4690.26,Laptop Sleeve,Accessories,974.57,569,4690.26
7611,4067,1454,6,101.38,2024-03-08,2571,608.28,Desk Mat,Accessories,172.51,554,608.28
7612,7699,554,6,199.28,2024-06-14,5224,1195.68,Desk Mat,Accessories,256.21,554,1195.68
7613,6887,1853,6,523.34,2023-12-27,3148,3140.04,Document Scanner,Electronics,753.09,553,3140.04
7614,7867,1456,6,900.0,2024-04-05,3069,5487.66,Drawer Unit,Furniture,878.19,556,5400.0
7615,5163,1226,6,743.32,2023-11-20,416,4522.17,Noise Cancelling Headset,Electronics,741.61,526,4459.92
7616,5510,1061,6,830.97,2024-09-08,1976,4985.82,Gaming Mouse Pad,Accessories,310.06,561,4985.82
7617,7146,1975,6,328.78,2024-01-11,8530,1972.68,Bluetooth Headphones,Electronics,494.44,575,1972.6799999999998
7618,1031,428,6,229.74,2024-02-22,5170,1378.44,Cable Organizer,Accessories,986.51,528,1378.44
7619,6128,1255,6,346.32,2024-02-11,4597,2077.92,Tablet Stand,Accessories,789.17,555,2077.92
7620,9089,789,6,469.71,2023-11-30,6674,2900.61,Wireless Presenter,Electronics,477.53,589,2818.2599999999998
7621,7149,1747,6,586.63,2024-07-28,4695,3521.66,Water Bottle,Home & Kitchen,703.94,547,3519.7799999999997
7622,9078,271,6,990.66,2024-07-05,859,5943.96,Power Strip,Electronics,369.14,571,5943.96
7623,688,1105,6,809.99,2023-11-16,5262,4859.94,Tablet Stand,Accessories,28.95,505,4859.9400000000005
7624,13575,1019,6,624.02,2024-10-06,4801,3871.2,Laptop Sleeve,Accessories,322.62,519,3744.12
7625,1817,1862,6,477.85,2024-03-21,1813,2888.02,Rice Cooker,Home & Kitchen,190.19,562,2867.1000000000004
7626,7923,1466,6,775.38,2024-02-09,8012,4652.28,Mechanical Keyboard,Electronics,671.34,566,4652.28
7627,11153,297,6,958.96,2024-04-12,1382,5753.76,Water Bottle,Home & Kitchen,629.95,597,5753.76
7628,10060,929,6,484.68,2024-01-06,4558,2917.43,Storage Containers,Home & Kitchen,122.93,529,2908.08
7629,13922,36,6,747.98,2024-09-23,8353,4496.13,Standing Desk,Furniture,788.9,536,4487.88
7630,6107,1953,6,739.17,2024-08-13,5011,4435.02,Document Scanner,Electronics,394.86,553,4435.0199999999995
7631,12217,1131,6,832.12,2024-08-19,8464,4996.36,Wall Clock,Home & Kitchen,385.74,531,4992.72
7632,3711,198,6,622.02,2024-07-15,3548,3732.12,File Cabinet,Furniture,560.4,598,3732.12
7633,1007,1469,6,121.14,2024-07-29,196,726.84,Laptop Sleeve,Accessories,797.81,569,726.84
7634,8127,1868,6,849.33,2024-10-18,9990,5095.98,Monitor Stand,Furniture,771.04,568,5095.9800000000005
7635,12077,327,6,993.85,2024-09-24,4641,6045.54,Smart Watch,Electronics,239.4,527,5963.1
7636,14575,1323,6,639.44,2024-04-19,2452,3836.64,Bookshelf,Furniture,591.16,523,3836.6400000000003
7637,3248,1499,6,404.56,2024-05-13,1808,2427.36,Webcam HD,Electronics,271.16,599,2427.36
7638,5039,1970,6,855.48,2024-07-25,8022,5142.57,Wireless Mouse,Electronics,148.47,570,5132.88
7639,1589,1584,6,949.82,2024-02-15,7244,5698.92,Air Purifier,Home & Kitchen,433.98,584,5698.92
7640,3781,767,6,638.89,2024-06-24,1933,3833.34,Food Processor,Home & Kitchen,989.8,567,3833.34
7641,6037,135,6,246.19,2024-02-16,8494,1477.14,Smartphone Case,Accessories,680.57,535,1477.1399999999999
7642,5733,913,6,937.61,2024-04-24,9112,5625.66,Phone Grip,Accessories,405.35,513,5625.66
7643,3417,237,6,353.76,2024-07-20,4337,2249.04,Throw Pillows,Home & Kitchen,322.78,537,2122.56
7644,172,1971,6,278.95,2024-06-29,6801,1673.7,Power Strip,Electronics,216.31,571,1673.6999999999998
7645,244,293,6,904.91,2023-11-12,5122,5432.62,Desk Organizer,Accessories,160.78,593,5429.46
7646,13620,1831,6,345.47,2024-10-13,1848,2072.82,Wall Clock,Home & Kitchen,198.49,531,2072.82
7647,7195,785,6,768.11,2024-05-17,6915,4616.58,Smartphone Case,Accessories,583.08,585,4608.66
7648,11453,203,6,263.94,2023-12-01,4253,1583.64,Document Scanner,Electronics,877.27,503,1583.6399999999999
7649,6021,1528,6,260.9,2024-09-05,777,1565.4,Cable Organizer,Accessories,346.57,528,1565.3999999999999
7650,12735,393,6,944.65,2024-07-02,2902,5667.9,Desk Organizer,Accessories,938.52,593,5667.9
7651,13659,1844,6,775.45,2024-09-14,5805,4652.7,Screen Protector,Accessories,649.92,544,4652.700000000001
7652,9939,34,6,982.31,2024-04-12,4796,5961.51,Air Purifier,Home & Kitchen,638.17,534,5893.86
7653,11020,567,6,384.57,2024-08-13,5608,2307.42,Food Processor,Home & Kitchen,663.72,567,2307.42
7654,5865,655,6,343.15,2024-10-29,820,2180.98,Tablet Stand,Accessories,987.21,555,2058.8999999999996
7655,9278,1841,6,978.78,2024-10-06,4053,5872.68,Wireless Earbuds,Electronics,445.8,541,5872.68
7656,14613,424,6,917.03,2024-10-27,8474,5502.18,Portable Charger,Accessories,697.19,524,5502.18
7657,2997,178,6,505.38,2024-08-29,5005,3032.28,Cable Organizer,Accessories,921.76,578,3032.2799999999997
7658,12376,1316,6,416.13,2024-10-17,4991,2504.92,Mechanical Keyboard,Electronics,128.12,516,2496.7799999999997
7659,14872,404,6,352.94,2023-11-18,8426,2178.69,Desk Mat,Accessories,711.17,504,2117.64
7660,9266,1850,6,544.15,2024-08-04,1136,3264.9,Keyboard Wrist Rest,Accessories,663.19,550,3264.8999999999996
7661,9907,1965,6,361.72,2023-11-22,1210,2170.32,Laptop Stand,Accessories,407.23,565,2170.32
7662,1164,379,6,800.23,2024-08-11,3791,4801.38,Storage Containers,Home & Kitchen,7.03,579,4801.38
7663,13259,447,6,125.35,2024-01-15,196,752.1,Water Bottle,Home & Kitchen,633.06,547,752.0999999999999
7664,13151,1054,6,476.21,2024-09-30,9154,2857.26,Desk Mat,Accessories,622.6,554,2857.2599999999998
7665,12791,307,6,224.06,2024-04-06,9134,1344.36,Bath Towels,Home & Kitchen,921.56,507,1344.3600000000001
7666,10904,1738,6,329.36,2024-09-16,3996,2101.64,Wireless Charger,Electronics,18.98,538,1976.16
7667,9839,1289,6,570.41,2023-12-19,7180,3422.46,Wireless Presenter,Electronics,593.32,589,3422.46
7668,11666,1650,6,148.61,2024-09-10,6139,891.66,Keyboard Wrist Rest,Accessories,92.26,550,891.6600000000001
7669,721,506,6,183.43,2024-09-13,583,1100.58,Drawer Unit,Furniture,735.88,506,1100.58
7670,2567,1054,6,986.83,2024-10-10,7344,5920.98,Desk Mat,Accessories,622.6,554,5920.9800000000005
7671,13583,952,6,950.2,2024-08-07,6816,5772.09,Coffee Maker,Home & Kitchen,868.59,552,5701.200000000001
7672,12016,1102,6,538.04,2024-09-19,3961,3293.58,Coffee Maker,Home & Kitchen,957.86,502,3228.24
7673,7961,1697,6,128.53,2024-10-26,6886,837.39,Water Bottle,Home & Kitchen,315.03,597,771.1800000000001
7674,6888,1507,6,210.72,2024-05-10,2218,1264.32,Bath Towels,Home & Kitchen,182.05,507,1264.32
7675,1123,1238,6,716.41,2024-06-27,6363,4323.48,Wireless Charger,Electronics,387.74,538,4298.46
7676,33,853,6,657.54,2024-08-20,9655,3945.24,Document Scanner,Electronics,503.79,553,3945.24
7677,13788,530,6,828.97,2024-10-30,4754,5036.97,Kitchen Blender,Home & Kitchen,822.34,530,4973.82
7678,9210,1935,6,174.5,2023-11-08,9137,1047.0,Smartphone Case,Accessories,279.71,535,1047.0
7679,12441,609,6,636.92,2024-06-11,1038,3821.52,Computer Speakers,Electronics,457.84,509,3821.5199999999995
7680,14400,1454,6,241.81,2024-06-17,1977,1450.86,Desk Mat,Accessories,172.51,554,1450.8600000000001
7681,14168,320,6,631.58,2024-05-12,4413,3819.42,Wireless Mouse,Electronics,946.27,520,3789.4800000000005
7682,9043,525,6,754.76,2023-11-17,750,4528.56,Bluetooth Headphones,Electronics,785.9,525,4528.5599999999995
7683,7294,842,6,649.0,2024-07-09,1135,3933.52,Electric Kettle,Home & Kitchen,461.99,542,3894.0
7684,5702,1090,6,719.52,2024-06-06,1865,4317.12,USB-C Hub,Electronics,378.11,590,4317.12
7685,8691,1154,6,345.32,2024-06-16,6710,2071.92,Desk Mat,Accessories,595.51,554,2071.92
7686,4711,1627,6,380.52,2024-04-02,7722,2283.12,Smart Watch,Electronics,344.76,527,2283.12
7687,1290,1998,6,102.05,2024-09-30,935,648.82,File Cabinet,Furniture,53.21,598,612.3
7688,7378,1239,6,904.27,2024-10-22,8175,5425.62,Wireless Presenter,Electronics,71.93,539,5425.62
7689,10399,1483,6,743.21,2024-04-22,5468,4459.26,WiFi Router,Electronics,717.61,583,4459.26
7690,639,320,6,847.69,2024-07-31,3004,5169.12,Wireless Mouse,Electronics,946.27,520,5086.14
7691,9896,1350,6,773.41,2024-04-30,5191,4640.46,Keyboard Wrist Rest,Accessories,880.89,550,4640.46
7692,305,1810,6,827.85,2024-04-08,4093,4967.1,Gaming Keyboard,Electronics,296.57,510,4967.1
7693,2096,534,6,233.16,2024-10-06,4036,1398.96,Air Purifier,Home & Kitchen,840.99,534,1398.96
7694,10007,191,6,118.97,2024-01-31,7269,713.82,Wireless Earbuds,Electronics,850.85,591,713.8199999999999
7695,10380,1662,6,311.31,2023-11-28,7533,1867.86,Rice Cooker,Home & Kitchen,747.4,562,1867.8600000000001
7696,5572,1067,6,788.35,2024-02-19,4457,4857.14,Food Processor,Home & Kitchen,564.21,567,4730.1
7697,6108,1965,6,619.96,2024-07-07,949,3719.76,Laptop Stand,Accessories,407.23,565,3719.76
7698,4344,1996,6,601.4,2024-06-30,2045,3608.4,4K Monitor,Electronics,175.53,596,3608.3999999999996
7699,13486,1279,6,487.7,2024-09-20,7683,2926.2,Storage Containers,Home & Kitchen,746.09,579,2926.2
7700,9169,1301,6,787.17,2024-08-15,9943,4723.02,Office Chair,Furniture,539.05,501,4723.0199999999995
7701,10040,1574,6,559.97,2024-08-27,3168,3449.22,Portable Charger,Accessories,749.51,574,3359.82
7702,12765,875,6,718.9,2024-10-10,6221,4313.4,Bluetooth Headphones,Electronics,476.77,575,4313.4
7703,8704,1421,6,426.24,2024-10-25,4692,2557.44,Power Strip,Electronics,687.67,521,2557.44
7704,12256,154,6,239.67,2024-05-25,9700,1447.02,Desk Mat,Accessories,713.39,554,1438.02
7705,2505,1647,6,232.37,2024-02-18,9901,1394.22,Water Bottle,Home & Kitchen,897.73,547,1394.22
7706,13994,1663,6,83.19,2024-10-12,9238,521.86,Phone Grip,Accessories,342.92,563,499.14
7707,4292,65,6,577.09,2024-03-15,5587,3523.26,Laptop Stand,Accessories,599.96,565,3462.54
7708,5062,334,6,79.3,2024-03-15,444,475.8,Air Purifier,Home & Kitchen,489.2,534,475.79999999999995
7709,10128,867,6,990.42,2024-04-29,3481,5942.52,Food Processor,Home & Kitchen,905.75,567,5942.5199999999995
7710,7356,738,6,945.33,2024-06-30,2244,5671.98,Wireless Charger,Electronics,738.11,538,5671.9800000000005
7711,1699,513,6,81.69,2024-10-16,6737,490.14,Phone Grip,Accessories,634.14,513,490.14
7712,12396,1528,6,376.43,2024-06-16,4043,2258.58,Cable Organizer,Accessories,346.57,528,2258.58
7713,13268,1917,6,772.07,2024-09-28,5143,4632.42,Food Processor,Home & Kitchen,143.47,517,4632.42
7714,5748,280,6,168.06,2024-05-15,8458,1008.36,Kitchen Blender,Home & Kitchen,800.98,580,1008.36
7715,3577,428,6,604.35,2024-01-15,6754,3626.1,Cable Organizer,Accessories,986.51,528,3626.1000000000004
7716,9889,567,6,655.99,2024-02-10,8549,3998.67,Food Processor,Home & Kitchen,663.72,567,3935.94
7717,3882,1720,6,843.47,2024-02-18,63,5060.82,Wireless Mouse,Electronics,508.03,520,5060.82
7718,14693,502,6,874.89,2024-02-06,379,5249.34,Coffee Maker,Home & Kitchen,333.71,502,5249.34
7719,11849,141,6,495.42,2024-05-06,887,2972.52,Wireless Earbuds,Electronics,956.18,541,2972.52
7720,11594,1774,6,726.86,2024-03-03,3075,4361.16,Portable Charger,Accessories,561.37,574,4361.16
7721,159,111,6,266.05,2024-01-08,2800,1596.3,Gaming Mouse Pad,Accessories,169.2,511,1596.3000000000002
7722,14309,1979,6,845.01,2024-07-04,1376,5137.56,Storage Containers,Home & Kitchen,983.99,579,5070.0599999999995
7723,7548,103,6,214.92,2024-10-08,1138,1289.52,Document Scanner,Electronics,861.71,503,1289.52
7724,7701,37,6,364.23,2024-09-20,2344,2185.38,Throw Pillows,Home & Kitchen,832.24,537,2185.38
7725,12668,563,6,232.72,2024-07-28,5945,1396.32,Phone Grip,Accessories,845.65,563,1396.32
7726,12792,1295,6,437.21,2024-11-02,6179,2623.26,Desk Lamp,Home & Kitchen,750.76,595,2623.2599999999998
7727,8688,718,6,707.3,2024-10-17,4060,4267.48,Monitor Stand,Furniture,54.43,518,4243.799999999999
7728,11470,1402,6,611.4,2024-06-27,9033,3668.4,Coffee Maker,Home & Kitchen,393.95,502,3668.3999999999996
7729,5829,48,6,502.69,2024-03-27,2421,3016.14,File Cabinet,Furniture,648.43,548,3016.14
7730,8987,1563,6,867.5,2024-08-04,5237,5205.0,Phone Grip,Accessories,692.96,563,5205.0
7731,6112,191,6,469.96,2024-10-13,1412,2819.76,Wireless Earbuds,Electronics,850.85,591,2819.7599999999998
7732,12297,1181,6,903.11,2024-05-20,326,5418.66,Wall Clock,Home & Kitchen,138.84,581,5418.66
7733,11974,1080,6,992.1,2023-11-27,1093,5961.37,Kitchen Blender,Home & Kitchen,224.35,580,5952.6
7734,5994,1335,6,63.79,2023-12-21,6951,512.58,Smartphone Case,Accessories,204.11,535,382.74
7735,8820,39,6,162.06,2024-02-03,9128,972.36,Wireless Presenter,Electronics,845.76,539,972.36
7736,13968,1546,6,947.67,2024-03-19,9344,5686.02,4K Monitor,Electronics,618.32,546,5686.0199999999995
7737,11448,697,6,765.69,2024-04-27,2017,4594.14,Water Bottle,Home & Kitchen,964.02,597,4594.14
7738,12592,1298,6,281.87,2024-03-24,2518,1691.22,File Cabinet,Furniture,933.83,598,1691.22
7739,3558,1849,6,144.73,2024-01-17,1017,868.38,Webcam HD,Electronics,129.37,549,868.3799999999999
7740,1069,61,6,829.51,2023-11-26,3472,4977.06,Gaming Mouse Pad,Accessories,499.53,561,4977.0599999999995
7741,1326,1105,6,355.09,2023-11-25,541,2130.54,Tablet Stand,Accessories,28.95,505,2130.54
7742,9017,933,6,553.14,2024-06-02,6081,3318.84,WiFi Router,Electronics,274.55,533,3318.84
7743,5034,1848,6,269.32,2023-11-22,7876,1623.43,File Cabinet,Furniture,722.31,548,1615.92
7744,9887,1802,6,393.28,2024-03-25,2423,2359.68,Coffee Maker,Home & Kitchen,751.56,502,2359.68
7745,607,916,6,180.66,2024-11-02,1962,1083.96,Mechanical Keyboard,Electronics,545.67,516,1083.96
7746,14237,291,6,125.49,2024-07-05,299,837.87,Wireless Earbuds,Electronics,12.64,591,752.9399999999999
7747,7892,536,6,741.92,2024-04-19,3715,4451.52,Standing Desk,Furniture,384.21,536,4451.5199999999995
7748,10997,1986,6,262.44,2023-12-02,7596,1574.64,Standing Desk,Furniture,435.94,586,1574.6399999999999
7749,4100,1395,6,803.93,2024-03-01,6427,4824.35,Desk Lamp,Home & Kitchen,440.6,595,4823.58
7750,4489,1938,6,637.76,2024-03-14,4864,3826.56,Wireless Charger,Electronics,722.11,538,3826.56
7751,6864,1783,6,417.08,2024-06-21,5422,2502.48,WiFi Router,Electronics,748.82,583,2502.48
7752,3865,814,6,225.34,2023-12-12,8855,1352.04,Toaster Oven,Home & Kitchen,548.16,514,1352.04
7753,11277,1418,6,441.36,2024-10-30,9286,2648.16,Monitor Stand,Furniture,368.87,518,2648.16
7754,1463,345,6,88.13,2024-06-25,4278,528.78,Desk Lamp,Home & Kitchen,571.79,545,528.78
7755,14337,1012,6,541.17,2024-04-20,1337,3247.02,Rice Cooker,Home & Kitchen,36.0,512,3247.0199999999995
7756,4973,1413,6,610.39,2023-11-20,7021,3662.34,Phone Grip,Accessories,962.29,513,3662.34
7757,4373,906,6,533.99,2023-11-29,3226,3207.81,Drawer Unit,Furniture,5.72,506,3203.94
7758,5995,525,6,497.33,2024-01-09,3297,3013.22,Bluetooth Headphones,Electronics,785.9,525,2983.98
7759,691,620,6,880.8,2024-08-11,4382,5284.8,Wireless Mouse,Electronics,989.63,520,5284.799999999999
7760,11358,151,6,237.33,2024-09-25,7374,1423.98,Office Chair,Furniture,400.26,551,1423.98
7761,4526,1774,6,280.32,2024-04-07,1908,1763.19,Portable Charger,Accessories,561.37,574,1681.92
7762,9709,431,6,271.27,2024-09-26,394,1631.66,Wall Clock,Home & Kitchen,387.14,531,1627.62
7763,320,849,6,778.33,2024-09-18,5910,4746.36,Webcam HD,Electronics,219.06,549,4669.9800000000005
7764,14409,700,6,47.58,2024-05-27,1452,285.48,Keyboard Wrist Rest,Accessories,439.17,600,285.48
7765,10463,631,6,915.2,2024-09-27,2155,5491.2,Wall Clock,Home & Kitchen,821.44,531,5491.200000000001
7766,1656,39,6,219.91,2024-02-17,8018,1319.46,Wireless Presenter,Electronics,845.76,539,1319.46
7767,11533,1855,6,179.98,2024-03-26,1663,1079.88,Tablet Stand,Accessories,793.09,555,1079.8799999999999
7768,2437,567,6,880.75,2023-11-11,9547,5309.08,Food Processor,Home & Kitchen,663.72,567,5284.5
7769,14709,1883,6,535.83,2024-02-17,8513,3214.98,WiFi Router,Electronics,557.59,583,3214.9800000000005
7770,10195,1284,6,270.54,2023-11-28,6255,1660.06,Air Purifier,Home & Kitchen,316.99,584,1623.2400000000002
7771,4913,1779,6,183.29,2024-08-07,6515,1099.74,Storage Containers,Home & Kitchen,11.63,579,1099.74
7772,14116,1568,6,207.13,2023-11-17,9367,1242.78,Monitor Stand,Furniture,697.67,568,1242.78
7773,8794,1943,6,252.93,2023-11-13,9997,1546.72,Desk Organizer,Accessories,992.24,543,1517.58
7774,14181,940,6,303.2,2024-09-02,6308,1849.74,USB-C Hub,Electronics,950.82,540,1819.1999999999998
7775,14696,940,6,226.53,2024-08-18,7628,1359.18,USB-C Hub,Electronics,950.82,540,1359.18
7776,10572,1734,6,573.39,2024-07-13,6658,3517.65,Air Purifier,Home & Kitchen,112.72,534,3440.34
7777,7796,1563,6,971.46,2024-05-29,2241,5828.76,Phone Grip,Accessories,692.96,563,5828.76
7778,4823,1976,6,818.82,2024-01-29,9856,4912.92,Noise Cancelling Headset,Electronics,454.51,576,4912.92
7779,5260,266,6,245.98,2024-07-29,9476,1475.88,Mechanical Keyboard,Electronics,312.07,566,1475.8799999999999
7780,141,971,6,565.7,2024-10-06,9362,3394.2,Power Strip,Electronics,695.29,571,3394.2000000000003
7781,11847,1754,6,831.92,2024-01-22,7847,5030.6,Desk Mat,Accessories,291.07,554,4991.5199999999995
7782,10586,244,6,339.6,2024-01-22,7247,2041.7,Screen Protector,Accessories,722.31,544,2037.6000000000001
7783,6775,847,6,227.88,2023-11-19,7546,1393.1,Water Bottle,Home & Kitchen,389.9,547,1367.28
7784,5855,672,6,797.83,2024-04-04,3312,4786.98,Microphone,Electronics,294.05,572,4786.9800000000005
7785,8510,1774,6,189.78,2024-09-11,8895,1224.66,Portable Charger,Accessories,561.37,574,1138.68
7786,12635,1302,6,672.62,2024-09-20,8219,4035.72,Coffee Maker,Home & Kitchen,636.56,502,4035.7200000000003
7787,978,954,6,454.08,2024-08-10,908,2728.35,Desk Mat,Accessories,969.94,554,2724.48
7788,1425,276,6,933.69,2024-05-31,3187,5605.81,Noise Cancelling Headset,Electronics,198.38,576,5602.14
7789,3616,535,6,374.1,2024-09-02,4537,2244.6,Smartphone Case,Accessories,769.23,535,2244.6000000000004
7790,8609,1775,6,888.38,2024-04-26,6322,5459.68,Bluetooth Headphones,Electronics,362.33,575,5330.28
7791,2303,942,6,642.92,2024-05-09,8133,3861.59,Electric Kettle,Home & Kitchen,705.39,542,3857.5199999999995
7792,589,485,6,908.93,2023-12-02,3201,5453.58,Smartphone Case,Accessories,149.3,585,5453.58
7793,14062,942,6,610.75,2024-10-19,4572,3665.26,Electric Kettle,Home & Kitchen,705.39,542,3664.5
7794,10264,4,6,304.77,2024-05-16,3892,1829.33,Desk Mat,Accessories,76.11,504,1828.62
7795,6416,856,6,829.01,2024-06-04,3636,5099.62,Drawer Unit,Furniture,783.16,556,4974.0599999999995
7796,4049,1810,6,816.75,2024-01-16,5181,4900.5,Gaming Keyboard,Electronics,296.57,510,4900.5
7797,5763,1767,6,808.47,2024-07-12,6819,4929.03,Food Processor,Home & Kitchen,554.81,567,4850.82
7798,7407,719,6,449.45,2024-01-28,6200,2696.7,Laptop Sleeve,Accessories,348.21,519,2696.7
7799,13331,904,6,281.76,2024-10-10,9290,1727.16,Desk Mat,Accessories,187.29,504,1690.56
7800,6135,700,6,556.77,2024-08-28,6752,3341.71,Keyboard Wrist Rest,Accessories,439.17,600,3340.62
7801,9991,1363,6,580.13,2024-06-25,5768,3500.78,Phone Grip,Accessories,893.32,563,3480.7799999999997
7802,2576,720,6,533.87,2024-07-18,8963,3203.22,Wireless Mouse,Electronics,538.02,520,3203.2200000000003
7803,5383,1519,6,515.12,2024-08-28,9470,3120.16,Laptop Sleeve,Accessories,820.14,519,3090.7200000000003
7804,13834,420,6,353.19,2024-01-31,4622,2119.14,Wireless Mouse,Electronics,560.83,520,2119.14
7805,13642,9,6,489.26,2024-05-05,2796,2935.56,Computer Speakers,Electronics,20.36,509,2935.56
7806,7758,1151,6,977.41,2024-10-18,2936,5864.46,Office Chair,Furniture,95.87,551,5864.46
7807,12388,1935,6,171.25,2024-08-08,8962,1036.55,Smartphone Case,Accessories,279.71,535,1027.5
7808,206,300,6,808.55,2024-05-03,8978,4860.69,Keyboard Wrist Rest,Accessories,23.61,600,4851.299999999999
7809,14809,144,6,872.42,2024-02-25,6917,5234.52,Screen Protector,Accessories,693.15,544,5234.5199999999995
7810,3884,1097,6,377.07,2024-09-24,7026,2262.42,Water Bottle,Home & Kitchen,40.51,597,2262.42
7811,11562,1420,6,722.84,2024-01-05,7919,4337.04,Wireless Mouse,Electronics,33.29,520,4337.04
7812,2236,186,6,786.55,2024-06-08,1708,4719.3,Standing Desk,Furniture,337.1,586,4719.299999999999
7813,8484,743,6,36.96,2024-04-06,1643,221.76,Desk Organizer,Accessories,959.52,543,221.76
